0,1.0556650395024967,1.06059191042132
1,0.9990437014496091,1.0036004123052422
2,0.9474525067251857,0.9517349100258478
3,0.9000480760254627,0.9043416815791324
4,0.8574505777266506,0.8617288590480128
5,0.8185280330195338,0.8227448117303708
6,0.7836836409106503,0.787736270769739
7,0.7514174901723216,0.7551920328078088
8,0.7228083558656244,0.7262494979851285
9,0.6969478777399688,0.7001525461276948
10,0.6724398126102243,0.6758566196236061
11,0.650783520526821,0.6539584619141714
12,0.6297482459639238,0.6327525784957817
13,0.611851533362488,0.614733023927417
14,0.5950850334025513,0.5978164013639958
15,0.5805691078261942,0.583206736105015
16,0.5645867073273042,0.5668804660529732
17,0.5506023423105018,0.5526586413404196
18,0.5392010428333307,0.5413287104180464
19,0.5268940940157888,0.5290604140572988
20,0.5162854788720547,0.5182557494108183
21,0.5050727775281969,0.5072625362184112
22,0.4961421196008444,0.4983009354845971
23,0.4872714858463088,0.4894083334486162
24,0.4805017156011574,0.4826899473159494
25,0.47326485947818764,0.47554528218496406
26,0.46749012556371883,0.46984427070188917
27,0.46031842035219,0.462785971233026
28,0.45454505734826584,0.45695627681938006
29,0.4497634139109353,0.4521665003313178
30,0.44413817480870893,0.4466106792813938
31,0.4401102848730696,0.4427223591571417
32,0.43536506474800446,0.4378707363910534
33,0.430968466648676,0.43342113219127265
34,0.4262492083417737,0.42863803750717283
35,0.42210171037447425,0.42456067844355017
36,0.41948137755226694,0.4219724688921293
37,0.4154017659087585,0.41782632705407413
38,0.4125434875135,0.4150128527772123
39,0.40691402658894893,0.4092767203870846
40,0.40405683697266226,0.4065138312832784
41,0.4014469395459025,0.4040083793707063
42,0.39787985555328076,0.4005248019774219
43,0.39371604274983735,0.3962637955988832
44,0.38922504603712504,0.3916186615880387
45,0.3868827092519211,0.38935987368507435
46,0.38504511292818344,0.3875120628077864
47,0.3797611996758383,0.3821094456678062
48,0.373986806475808,0.37649955561848564
49,0.3725348890543908,0.3750721047409136
50,0.3700256213993069,0.3726847502494006
51,0.3666104944363689,0.36918577504363326
52,0.3643100663817021,0.3669176277887762
53,0.3631579217357322,0.3658051213455557
54,0.36024248758961375,0.36284748620066526
55,0.3587120880784416,0.3613426018403056
56,0.3552424331027802,0.35795784007539533
57,0.3536709631053448,0.3564458715524002
58,0.3497500194894338,0.3525520111059314
59,0.34758246506246915,0.350394985791725
60,0.34606651669637356,0.3489090485454983
61,0.34341036175982675,0.3462062142802308
62,0.3418590778846202,0.3447033910458595
63,0.3402698265174076,0.34326413885274
64,0.33469254138223514,0.3377875992237442
65,0.3318717717183137,0.3349756282265606
66,0.32695647923082105,0.3300780832645637
67,0.32519351025751025,0.3283357529891512
68,0.3228459785320371,0.3260007620589275
69,0.32088431320586,0.32416885567495113
70,0.3195249126751042,0.3228158135089163
71,0.3174610985833877,0.3207826696804862
72,0.3155609491470948,0.31886618919924004
73,0.3144933056360715,0.317805396600287
74,0.31290330482196965,0.3162192047190863
75,0.3086499394530987,0.31204469243469046
76,0.30766726000959,0.3111010687784278
77,0.3071958381865502,0.31066837459331353
78,0.3056928836019629,0.30913445677547613
79,0.3024500455541395,0.3059763503799795
80,0.301272920051795,0.3048201021599082
81,0.3004001581596934,0.30403069728682214
82,0.29956885691228213,0.3032588486651971
83,0.29650434723987457,0.30019845519426924
84,0.29566835236358,0.29933096024143374
85,0.294807121365817,0.29848634439226385
86,0.2933023872866301,0.2969658551389736
87,0.29254874087760996,0.2962587245244191
88,0.2901926457694154,0.29394057456251205
89,0.28928431790809284,0.29302174651704055
90,0.2886621699451267,0.2924324020753127
91,0.2877673625743656,0.2915634930534739
92,0.2873743510785175,0.2912216845089714
93,0.28429557952531903,0.28822370493441174
94,0.28365559722771516,0.2876004162358415
